Pattern,Board ID,Sensor,Status,Time to Failure (ms),Current,Location,Date,Solution,Voltage,Notes,CV_Post,CF_Post,Tags,CV_Baseline,CF_Baseline,pH,Image_PRISTINE,Image_EXPOSED,Dendrite Score,R_PRISTINE,G_PRISTINE,B_PRISTINE,R_EXPOSED,G_EXPOSED,B_EXPOSED,Brightness Pristine,Brightness Exposed,Brightness Difference
1.0,03_01_0096,U3,Measure/Scanned,31222.0,0.0088,CREOL-A112,10/2/2024,DI Water,5.0,,03_01_0096_U3_20241015_CV_1.csv,03_01_0096_U3_20241015_CF_1.csv,,03_01_0096_U3_20240411_CV_0.csv,03_01_0096_U3_20240411_CF_0.csv,,03_01_0246_000_U3.jpg,03_01_0096_001_U3.jpg,7.295088451346698,170.62076942578273,108.23621498288756,36.078474246841594,171.5101226892058,112.32884235033232,42.05156118050101,104.97848621850397,108.6301754066797,-3.651689188175723
1.0,03_01_0096,U4,Measure/Scanned,38954.0,0.0051,CREOL-A112,10/2/2024,DI Water,5.0,,03_01_0096_U4_20241015_CV_1.csv,03_01_0096_U4_20241015_CF_1.csv,,03_01_0096_U4_20240411_CV_0.csv,03_01_0096_U4_20240411_CF_0.csv,,03_01_0246_000_U4.jpg,03_01_0096_001_U4.jpg,8.909974380017095,171.2602970642605,108.73311012578047,36.26561526429412,172.7206914347174,113.6656246834863,43.54058549607644,105.41967415144502,109.97563387142672,-4.555959719981701
1.0,03_01_0101,U1,Not started,,,,,,,,,,,03_01_0101_U1_20240412_CV_0.csv,03_01_0101_U1_20240412_CF_0.csv,,03_01_0246_000_U1.jpg,,,,,,,,,,,
1.0,03_01_0101,U2,Not started,,,,,,,,,,,03_01_0101_U2_20240412_CV_0.csv,03_01_0101_U2_20240412_CF_0.csv,,03_01_0246_000_U2.jpg,,,,,,,,,,,
1.0,03_01_0101,U3,Not started,,,,,,,,,,,03_01_0101_U3_20240412_CV_0.csv,03_01_0101_U3_20240412_CF_0.csv,,03_01_0246_000_U3.jpg,,,,,,,,,,,
1.0,03_01_0101,U4,Not started,,,,,,,,,,,03_01_0101_U4_20240412_CV_0.csv,03_01_0101_U4_20240412_CF_0.csv,,03_01_0246_000_U4.jpg,,,,,,,,,,,
1.0,03_01_0106,U1,Failed,82056.0,03_01_0106_U1_20250505_i.csv,R1-379,5/5/2025,Adipic Acid - 1.24mM,3.0,3.82,,03_01_0106_U1_20250508_CF_1.csv,,03_01_0106_U1_20240412_CV_0.csv,03_01_0106_U1_20240412_CF_0.csv,3.82,03_01_0246_000_U1.jpg,,,,,,,,,,,
1.0,03_01_0106,U2,Failed,77750.0,03_01_0106_U2_20250505_i.csv,R1-379,5/5/2025,Adipic Acid - 1.24mM,3.0,,,03_01_0106_U2_20250508_CF_1.csv,,03_01_0106_U2_20240412_CV_0.csv,03_01_0106_U2_20240412_CF_0.csv,,03_01_0246_000_U2.jpg,,,,,,,,,,,
1.0,03_01_0106,U3,Failed,74521.0,03_01_0106_U3_20250505_i.csv,R1-379,5/5/2025,Adipic Acid - 1.24mM,3.0,,,03_01_0106_U3_20250508_CF_1.csv,,03_01_0106_U3_20240412_CV_0.csv,03_01_0106_U3_20240412_CF_0.csv,,03_01_0246_000_U3.jpg,,,,,,,,,,,
1.0,03_01_0106,U4,Failed,89957.0,03_01_0106_U4_20250505_i.csv,R1-379,5/5/2025,Adipic Acid - 1.24mM,3.0,3.72,,03_01_0106_U4_20250508_CF_1.csv,,03_01_0106_U4_20240412_CV_0.csv,03_01_0106_U4_20240412_CF_0.csv,3.82,03_01_0246_000_U4.jpg,,,,,,,,,,,
1.0,03_01_0111,U1,Not started,,,,,,,,,,,03_01_0111_U1_20240412_CV_0.csv,03_01_0111_U1_20240412_CF_0.csv,,03_01_0246_000_U1.jpg,,,,,,,,,,,
1.0,03_01_0111,U2,Not started,,,,,,,,,,,03_01_0111_U2_20240412_CV_0.csv,03_01_0111_U2_20240412_CF_0.csv,,03_01_0246_000_U2.jpg,,,,,,,,,,,
1.0,03_01_0111,U3,Not started,,,,,,,,,,,03_01_0111_U3_20240412_CV_0.csv,03_01_0111_U3_20240412_CF_0.csv,,03_01_0246_000_U3.jpg,,,,,,,,,,,
1.0,03_01_0111,U4,Not started,,,,,,,,,,,03_01_0111_U4_20240412_CV_0.csv,03_01_0111_U4_20240412_CF_0.csv,,03_01_0246_000_U4.jpg,,,,,,,,,,,
1.0,03_01_0116,U4,Not started,,,,,,,,,,,03_01_0116_U4_20240411_CV_0.csv,03_01_0116_U4_20240411_CF_0.csv,,03_01_0246_000_U4.jpg,,,,,,,,,,,
1.0,03_01_0116,U1,Not started,,,,,,,,,,,03_01_0116_U1_20240411_CV_0.csv,03_01_0116_U1_20240411_CF_0.csv,,03_01_0246_000_U1.jpg,,,,,,,,,,,
1.0,03_01_0116,U2,Not started,,,,,,,,,,,03_01_0116_U2_20240411_CV_0.csv,03_01_0116_U2_20240411_CF_0.csv,,03_01_0246_000_U2.jpg,,,,,,,,,,,
1.0,03_01_0116,U3,Not started,,,,,,,,,,,03_01_0116_U3_20240411_CV_0.csv,03_01_0116_U3_20240411_CF_0.csv,,03_01_0246_000_U3.jpg,,,,,,,,,,,
1.0,03_01_0121,U1,Not started,,,,,,,,,,,03_01_0121_U1_20240411_CV_0.csv,03_01_0121_U1_20240411_CF_0.csv,,03_01_0246_000_U1.jpg,,,,,,,,,,,
1.0,03_01_0121,U2,Not started,,,,,,,,,,,03_01_0121_U2_20240411_CV_0.csv,03_01_0121_U2_20240411_CF_0.csv,,03_01_0246_000_U2.jpg,,,,,,,,,,,
1.0,03_01_0121,U3,Not started,,,,,,,,,,,03_01_0121_U3_20240411_CV_0.csv,03_01_0121_U3_20240411_CF_0.csv,,03_01_0246_000_U3.jpg,,,,,,,,,,,
1.0,03_01_0121,U4,Not started,,,,,,,,,,,03_01_0121_U4_20240411_CV_0.csv,03_01_0121_U4_20240411_CF_0.csv,,03_01_0246_000_U4.jpg,,,,,,,,,,,
1.0,03_01_0126,U2,Measure/Scanned,77358.0,0.009,CREOL-A112,1/7/2025,DI Water,3.0,,03_01_0126_U2_20250117_CV_1.csv,03_01_0126_U2_20250117_CF_1.csv,,03_01_0126_U2_20231121_CV_0.csv,03_01_0126_U2_20231121_CF_0.csv,,03_01_0246_000_U2.jpg,03_01_0126_001_U2.jpg,29.7326410893393,169.06813308834222,106.84261523615646,33.47536385147193,171.25058396699964,117.04774225690669,61.31638101679958,103.12870405865687,116.53823574690198,-13.40953168824511
1.0,03_01_0126,U3,Measure/Scanned,65341.0,0.0088,CREOL-A112,1/7/2025,DI Water,3.0,,03_01_0126_U3_20250117_CV_1.csv,03_01_0126_U3_20250117_CF_1.csv,,03_01_0126_U3_20231121_CV_0.csv,03_01_0126_U3_20231121_CF_0.csv,,03_01_0246_000_U3.jpg,03_01_0126_001_U3.jpg,25.45530830032651,170.62076942578273,108.23621498288756,36.078474246841594,172.13525602655494,117.59378329191682,59.70293120023217,104.97848621850397,116.47732350623465,-11.49883728773068
1.0,03_01_0126,U4,Measure/Scanned,64953.0,0.0093,CREOL-A112,1/7/2025,DI Water,3.0,,03_01_0126_U4_20250117_CV_1.csv,03_01_0126_U4_20250117_CF_1.csv,,03_01_0126_U4_20231121_CV_0.csv,03_01_0126_U4_20231121_CF_0.csv,,03_01_0246_000_U4.jpg,03_01_0126_001_U4.jpg,23.42353553709654,171.2602970642605,108.73311012578047,36.26561526429412,171.37082733932496,116.92906298812593,58.20818021906023,105.41967415144502,115.50269018217038,-10.08301603072536
1.0,03_01_0126,U1,Measure/Scanned,77150.0,0.0088,CREOL-A112,1/7/2025,DI Water,3.0,,03_01_0126_U1_20250117_CV_1.csv,03_01_0126_U1_20250117_CF_1.csv,,03_01_0126_U1_20231121_CV_0.csv,03_01_0126_U1_20231121_CF_0.csv,,03_01_0246_000_U1.jpg,03_01_0126_001_U1.jpg,28.800754486733712,170.6631897179398,108.07531630208828,33.75239534859181,172.75902156861324,118.41827651721162,60.55004677268475,104.16363378953996,117.24244828616987,-13.078814496629917
1.0,03_01_0131,U1,Failed,49245.0,03_01_0131_U1_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_01_0131_U1_20250416_CV_1.csv,03_01_0131_U1_20250416_CF_1.csv,,03_01_0131_U1_20231121_CV_0.csv,03_01_0131_U1_20231121_CF_0.csv,,03_01_0246_000_U1.jpg,03_01_0131_001_U1.jpg,9.672121883298864,170.6631897179398,108.07531630208828,33.75239534859181,163.34612958870775,110.5715384217128,39.56440428871647,104.16363378953996,104.49402409971235,-0.3303903101723904
1.0,03_01_0131,U2,Failed,44634.0,03_01_0131_U2_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_01_0131_U2_20250416_CV_1.csv,03_01_0131_U2_20250416_CF_1.csv,,03_01_0131_U2_20231121_CV_0.csv,03_01_0131_U2_20231121_CF_0.csv,,03_01_0246_000_U2.jpg,03_01_0131_001_U2.jpg,12.816402004891952,169.06813308834222,106.84261523615646,33.47536385147193,165.03664253518568,112.5002636493075,44.24561262779913,103.12870405865687,107.26083960409744,-4.132135545440576
1.0,03_01_0131,U3,Failed,71500.0,03_01_0131_U3_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_01_0131_U3_20250416_CV_1.csv,03_01_0131_U3_20250416_CF_1.csv,,03_01_0131_U3_20231121_CV_0.csv,03_01_0131_U3_20231121_CF_0.csv,,03_01_0246_000_U3.jpg,03_01_0131_001_U3.jpg,9.251193272224103,170.62076942578273,108.23621498288756,36.078474246841594,162.604175590629,111.16351032982965,39.64915236086856,104.97848621850397,104.47227942710909,0.506206791394888
1.0,03_01_0131,U4,Failed,46214.0,03_01_0131_U4_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_01_0131_U4_20250416_CV_1.csv,03_01_0131_U4_20250416_CF_1.csv,,03_01_0131_U4_20231121_CV_0.csv,03_01_0131_U4_20231121_CF_0.csv,,03_01_0246_000_U4.jpg,03_01_0131_001_U4.jpg,9.957017134510982,171.2602970642605,108.73311012578047,36.26561526429412,166.41184430314328,113.76520019287916,43.358764465936986,105.41967415144502,107.84526965398648,-2.425595502541455
1.0,03_01_0136,U2,Failed,13621.0,0.0178,R1-379,11/22/2024,Succinic 20mM,5.0,,03_01_0136_U2_20250117_CV_1.csv,03_01_0136_U2_20250117_CF_1.csv,,03_01_0136_U2_20231121_CV_0.csv,03_01_0136_U2_20231121_CF_0.csv,,03_01_0246_000_U2.jpg,03_01_0136_001_U2.jpg,24.753766834283702,169.06813308834222,106.84261523615646,33.47536385147193,169.91239768971244,115.03284868746502,56.81966220850171,103.12870405865687,113.92163619522638,-10.792932136569519
1.0,03_01_0136,U3,Failed,13643.0,0.0189,R1-379,11/22/2024,Succinic 20mM,5.0,,03_01_0136_U3_20250117_CV_1.csv,03_01_0136_U3_20250117_CF_1.csv,,03_01_0136_U3_20231121_CV_0.csv,03_01_0136_U3_20231121_CF_0.csv,,03_01_0246_000_U3.jpg,03_01_0136_001_U3.jpg,19.76533915708643,170.62076942578273,108.23621498288756,36.078474246841594,169.96186646274722,114.23049915283462,54.90141334173002,104.97848621850397,113.03125965243727,-8.052773433933297
1.0,03_01_0136,U4,Failed,13622.0,0.018,R1-379,11/22/2024,Succinic 20mM,5.0,,03_01_0136_U4_20250117_CV_1.csv,03_01_0136_U4_20250117_CF_1.csv,,03_01_0136_U4_20231121_CV_0.csv,03_01_0136_U4_20231121_CF_0.csv,,03_01_0246_000_U4.jpg,03_01_0136_001_U4.jpg,20.451842251576682,171.2602970642605,108.73311012578047,36.26561526429412,170.33231915605373,114.63878562577447,55.82423754128561,105.41967415144502,113.59844744103793,-8.178773289592911
1.0,03_01_0136,U1,Failed,13600.0,0.0163,R1-379,11/22/2024,Succinic 20mM,5.0,20mM concentration,03_01_0136_U1_20250117_CV_1.csv,03_01_0136_U1_20250117_CF_1.csv,,03_01_0136_U1_20231121_CV_0.csv,03_01_0136_U1_20231121_CF_0.csv,,03_01_0246_000_U1.jpg,03_01_0136_001_U1.jpg,24.76853217067352,170.6631897179398,108.07531630208828,33.75239534859181,171.2936766928114,115.92630663692404,57.23525341200739,104.16363378953996,114.81841224724762,-10.654778457707664
1.0,03_01_0136,U1,Measure/Scanned,10323.0,0.0064,R1-379,11/22/2024,Succinic 3.6mM,5.0,2nd at Low concentration,03_01_0136_U1_20250117_CV_1.csv,03_01_0136_U1_20250117_CF_1.csv,,03_01_0136_U1_20231121_CV_0.csv,03_01_0136_U1_20231121_CF_0.csv,,03_01_0246_000_U1.jpg,03_01_0136_001_U1.jpg,24.76853217067352,170.6631897179398,108.07531630208828,33.75239534859181,171.2936766928114,115.92630663692404,57.23525341200739,104.16363378953996,114.81841224724762,-10.654778457707664
1.0,03_01_0141,U1,Not started,,,,,,,,,,,03_01_0141_U1_20231121_CV_0.csv,03_01_0141_U1_20231121_CF_0.csv,,03_01_0246_000_U1.jpg,,,,,,,,,,,
1.0,03_01_0141,U2,Not started,,,,,,,,,,,03_01_0141_U2_20231121_CV_0.csv,03_01_0141_U2_20231121_CF_0.csv,,03_01_0246_000_U2.jpg,,,,,,,,,,,
1.0,03_01_0141,U3,Not started,,,,,,,,,,,03_01_0141_U3_20231121_CV_0.csv,03_01_0141_U3_20231121_CF_0.csv,,03_01_0246_000_U3.jpg,,,,,,,,,,,
1.0,03_01_0141,U4,Not started,,,,,,,,,,,03_01_0141_U4_20231121_CV_0.csv,03_01_0141_U4_20231121_CF_0.csv,,03_01_0246_000_U4.jpg,,,,,,,,,,,
1.0,03_01_0146,U2,Measure/Scanned,76967.0,0.0063,CREOL-A112,1/7/2025,DI Water,3.0,,03_01_0146_U2_20250117_CV_1.csv,03_01_0146_U2_20250117_CF_1.csv,,03_01_0146_U2_20231121_CV_0.csv,03_01_0146_U2_20231121_CF_0.csv,,03_01_0246_000_U2.jpg,03_01_0146_001_U2.jpg,26.874105045899125,169.06813308834222,106.84261523615646,33.47536385147193,172.4119638880821,117.93570106012199,57.723657904927876,103.12870405865687,116.02377428437732,-12.89507022572046
1.0,03_01_0146,U3,Measure/Scanned,41785.0,0.005,CREOL-A112,1/7/2025,DI Water,3.0,Ran twice,03_01_0146_U3_20250117_CV_1.csv,03_01_0146_U3_20250117_CF_1.csv,,03_01_0146_U3_20231121_CV_0.csv,03_01_0146_U3_20231121_CF_0.csv,,03_01_0246_000_U3.jpg,03_01_0146_001_U3.jpg,21.397280096791143,170.62076942578273,108.23621498288756,36.078474246841594,171.11109258772686,116.43886165750061,55.83498624336707,104.97848621850397,114.46164682953152,-9.483160611027543
1.0,03_01_0146,U4,Measure/Scanned,147628.0,0.0061,CREOL-A112,1/7/2025,DI Water,3.0,,03_01_0146_U4_20250117_CV_1.csv,03_01_0146_U4_20250117_CF_1.csv,,03_01_0146_U4_20231121_CV_0.csv,03_01_0146_U4_20231121_CF_0.csv,,03_01_0246_000_U4.jpg,03_01_0146_001_U4.jpg,22.282882889405744,171.2602970642605,108.73311012578047,36.26561526429412,172.43175919922552,117.65994084784752,56.64860424012576,105.41967415144502,115.58010142906626,-10.160427277621238
1.0,03_01_0146,U1,Measure/Scanned,76871.0,0.0122,CREOL-A112,1/7/2025,DI Water,3.0,,03_01_0146_U1_20250117_CV_1.csv,03_01_0146_U1_20250117_CF_1.csv,,03_01_0146_U1_20231121_CV_0.csv,03_01_0146_U1_20231121_CF_0.csv,,03_01_0246_000_U1.jpg,03_01_0146_001_U1.jpg,25.49282559514281,170.6631897179398,108.07531630208828,33.75239534859181,172.48169946950435,118.66967228552595,56.86812160592648,104.16363378953996,116.0064977869856,-11.842863997445647
1.0,03_01_0151,U1,Failed,54771.0,03_01_0151_U1_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,4.07pH,03_01_0151_U1_20250416_CV_1.csv,03_01_0151_U1_20250416_CF_1.csv,,03_01_0151_U1_20231121_CV_0.csv,03_01_0151_U1_20231121_CF_0.csv,4.07,03_01_0246_000_U1.jpg,03_01_0151_001_U1.jpg,10.784075513480571,170.6631897179398,108.07531630208828,33.75239534859181,162.28976605503507,109.9611305653415,40.28123639478595,104.16363378953996,104.17737767172083,-0.013743882180875744
1.0,03_01_0151,U2,Failed,58896.0,03_01_0151_U2_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_01_0151_U2_20250416_CV_1.csv,03_01_0151_U2_20250416_CF_1.csv,,03_01_0151_U2_20231121_CV_0.csv,03_01_0151_U2_20231121_CF_0.csv,,03_01_0246_000_U2.jpg,03_01_0151_001_U2.jpg,13.00450610824464,169.06813308834222,106.84261523615646,33.47536385147193,162.0456313840586,111.86478152496647,43.20056280574767,103.12870405865687,105.7036585715909,-2.574954512934042
1.0,03_01_0151,U3,Failed,56539.0,03_01_0151_U3_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_01_0151_U3_20250416_CV_1.csv,03_01_0151_U3_20250416_CF_1.csv,,03_01_0151_U3_20231121_CV_0.csv,03_01_0151_U3_20231121_CF_0.csv,,03_01_0246_000_U3.jpg,03_01_0151_001_U3.jpg,11.233677962574276,170.62076942578273,108.23621498288756,36.078474246841594,161.7051509110679,111.7506737101246,41.93986033900858,104.97848621850397,105.1318949867337,-0.15340876822972405
1.0,03_01_0151,U4,Failed,50396.0,03_01_0151_U4_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_01_0151_U4_20250416_CV_1.csv,03_01_0151_U4_20250416_CF_1.csv,,03_01_0151_U4_20231121_CV_0.csv,03_01_0151_U4_20231121_CF_0.csv,,03_01_0246_000_U4.jpg,03_01_0151_001_U4.jpg,9.320172847613497,171.2602970642605,108.73311012578047,36.26561526429412,165.3096246931468,113.822436968198,41.320699094667674,105.41967415144502,106.81758691867083,-1.3979127672258045
1.0,03_01_0156,U1,In progress,25234.0,03_01_0156_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_01_0156_U1_20250314_CV_1.csv,03_01_0156_U1_20250314_CF_1.csv,,03_01_0156_U1_20231121_CV_0.csv,03_01_0156_U1_20231121_CF_0.csv,,03_01_0246_000_U1.jpg,03_01_0156_001_U1.jpg,24.81905167417837,170.6631897179398,108.07531630208828,33.75239534859181,171.7829608005102,118.38209500881324,56.30237875033241,104.16363378953996,115.48914485321863,-11.325511063678675
1.0,03_01_0156,U2,Failed,25280.0,03_01_0156_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_01_0156_U2_20250314_CV_1.csv,03_01_0156_U2_20250314_CF_1.csv,,03_01_0156_U2_20231121_CV_0.csv,03_01_0156_U2_20231121_CF_0.csv,,03_01_0246_000_U2.jpg,03_01_0156_001_U2.jpg,29.33811626076155,169.06813308834222,106.84261523615646,33.47536385147193,173.165486241281,120.15625025804603,59.29558626286838,103.12870405865687,117.53910758739846,-14.410403528741597
1.0,03_01_0156,U3,Failed,24975.0,03_01_0156_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_01_0156_U3_20250314_CV_1.csv,03_01_0156_U3_20250314_CF_1.csv,,03_01_0156_U3_20231121_CV_0.csv,03_01_0156_U3_20231121_CF_0.csv,,03_01_0246_000_U3.jpg,03_01_0156_001_U3.jpg,25.241028263064663,170.62076942578273,108.23621498288756,36.078474246841594,173.95037198213168,120.77743735966824,57.7289013994342,104.97848621850397,117.48557024707804,-12.50708402857407
1.0,03_01_0156,U4,Failed,25148.0,03_01_0156_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_01_0156_U4_20250314_CV_1.csv,03_01_0156_U4_20250314_CF_1.csv,,03_01_0156_U4_20231121_CV_0.csv,03_01_0156_U4_20231121_CF_0.csv,,03_01_0246_000_U4.jpg,03_01_0156_001_U4.jpg,23.32140915218666,171.2602970642605,108.73311012578047,36.26561526429412,173.53113694881782,120.03132786688569,56.54076475664003,105.41967415144502,116.70107652411451,-11.28140237266949
1.0,03_01_0161,U1,Not started,,,,,,,,,,,03_01_0161_U1_20231121_CV_0.csv,03_01_0161_U1_20231121_CF_0.csv,,03_01_0246_000_U1.jpg,,,,,,,,,,,
1.0,03_01_0161,U2,Not started,,,,,,,,,,,03_01_0161_U2_20231121_CV_0.csv,03_01_0161_U2_20231121_CF_0.csv,,03_01_0246_000_U2.jpg,,,,,,,,,,,
1.0,03_01_0161,U3,Not started,,,,,,,,,,,03_01_0161_U3_20231121_CV_0.csv,03_01_0161_U3_20231121_CF_0.csv,,03_01_0246_000_U3.jpg,,,,,,,,,,,
1.0,03_01_0161,U4,Not started,,,,,,,,,,,03_01_0161_U4_20231121_CV_0.csv,03_01_0161_U4_20231121_CF_0.csv,,03_01_0246_000_U4.jpg,,,,,,,,,,,
1.0,03_01_0166,U2,Measure/Scanned,89345.0,0.011,CREOL-A112,1/8/2025,DI Water,3.0,,03_01_0166_U2_20250117_CV_1.csv,03_01_0166_U2_20250117_CF_1.csv,,03_01_0166_U2_20231121_CV_0.csv,03_01_0166_U2_20231121_CF_0.csv,,03_01_0246_000_U2.jpg,03_01_0166_001_U2.jpg,20.35744346339479,169.06813308834222,106.84261523615646,33.47536385147193,169.56598394410304,114.21698328943756,52.44366226502186,103.12870405865687,112.0755431661875,-8.946839107530636
1.0,03_01_0166,U3,Measure/Scanned,111266.0,0.0062,CREOL-A112,1/8/2025,DI Water,3.0,,03_01_0166_U3_20250117_CV_1.csv,03_01_0166_U3_20250117_CF_1.csv,,03_01_0166_U3_20231121_CV_0.csv,03_01_0166_U3_20231121_CF_0.csv,,03_01_0246_000_U3.jpg,03_01_0166_001_U3.jpg,18.75867304202033,170.62076942578273,108.23621498288756,36.078474246841594,172.19720106608844,116.00159009802593,53.08146301064583,104.97848621850397,113.76008472492008,-8.781598506416103
1.0,03_01_0166,U4,Measure/Scanned,134525.0,0.0052,CREOL-A112,1/8/2025,DI Water,3.0,,03_01_0166_U4_20250117_CV_1.csv,03_01_0166_U4_20250117_CF_1.csv,,03_01_0166_U4_20231121_CV_0.csv,03_01_0166_U4_20231121_CF_0.csv,,03_01_0246_000_U4.jpg,03_01_0166_001_U4.jpg,20.68499751887716,171.2602970642605,108.73311012578047,36.26561526429412,174.30392795939014,117.84799266143804,54.58293902327516,105.41967415144502,115.57828654803444,-10.158612396589419
1.0,03_01_0166,U1,Measure/Scanned,122234.0,0.005,CREOL-A112,1/8/2025,DI Water,3.0,,03_01_0166_U1_20250117_CV_1.csv,03_01_0166_U1_20250117_CF_1.csv,,03_01_0166_U1_20231121_CV_0.csv,03_01_0166_U1_20231121_CF_0.csv,,03_01_0246_000_U1.jpg,03_01_0166_001_U1.jpg,21.744604351912642,170.6631897179398,108.07531630208828,33.75239534859181,171.86352428868798,116.58947367787405,53.72477977108473,104.16363378953996,114.05925924588227,-9.895625456342316
1.0,03_01_0171,U1,Failed,54458.0,03_01_0171_U1_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_01_0171_U1_20250416_CV_1.csv,03_01_0171_U1_20250416_CF_1.csv,,03_01_0171_U1_20231121_CV_0.csv,03_01_0171_U1_20231121_CF_0.csv,,03_01_0246_000_U1.jpg,03_01_0171_001_U1.jpg,23.899253474590314,170.6631897179398,108.07531630208828,33.75239534859181,166.52355334655908,115.11726782591916,56.21232958917843,104.16363378953996,112.61771692055221,-8.454083131012254
1.0,03_01_0171,U2,Failed,54212.0,03_01_0171_U2_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_01_0171_U2_20250416_CV_1.csv,03_01_0171_U2_20250416_CF_1.csv,,03_01_0171_U2_20231121_CV_0.csv,03_01_0171_U2_20231121_CF_0.csv,,03_01_0246_000_U2.jpg,03_01_0171_001_U2.jpg,24.9449803507057,169.06813308834222,106.84261523615646,33.47536385147193,165.30794180133228,115.00988183556541,56.7435559272729,103.12870405865687,112.35379318805686,-9.22508912939999
1.0,03_01_0171,U3,Failed,45768.0,03_01_0171_U3_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_01_0171_U3_20250416_CV_1.csv,03_01_0171_U3_20250416_CF_1.csv,,03_01_0171_U3_20231121_CV_0.csv,03_01_0171_U3_20231121_CF_0.csv,,03_01_0246_000_U3.jpg,03_01_0171_001_U3.jpg,20.11915540948782,170.62076942578273,108.23621498288756,36.078474246841594,165.53192209204352,115.08114764901644,54.300190521692876,104.97848621850397,111.6377534209176,-6.659267202413631
1.0,03_01_0171,U4,Failed,45897.0,03_01_0171_U4_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_01_0171_U4_20250416_CV_1.csv,03_01_0171_U4_20250416_CF_1.csv,,03_01_0171_U4_20231121_CV_0.csv,03_01_0171_U4_20231121_CF_0.csv,,03_01_0246_000_U4.jpg,03_01_0171_001_U4.jpg,22.131129521598613,171.2602970642605,108.73311012578047,36.26561526429412,168.00069215009506,117.39805378929105,56.36737192916075,105.41967415144502,113.92203928951562,-8.502365138070601
1.0,03_01_0176,U1,Failed,25184.0,03_01_0176_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_01_0176_U1_20250314_CV_1.csv,03_01_0176_U1_20250314_CF_1.csv,,03_01_0176_U1_20231121_CV_0.csv,03_01_0176_U1_20231121_CF_0.csv,,03_01_0246_000_U1.jpg,03_01_0176_001_U1.jpg,20.90804461056113,170.6631897179398,108.07531630208828,33.75239534859181,168.9056630637118,114.9003415864768,53.43681709179651,104.16363378953996,112.41427391399503,-8.250640124455074
1.0,03_01_0176,U2,Failed,25201.0,03_01_0176_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_01_0176_U2_20250314_CV_1.csv,03_01_0176_U2_20250314_CF_1.csv,,03_01_0176_U2_20231121_CV_0.csv,03_01_0176_U2_20231121_CF_0.csv,,03_01_0246_000_U2.jpg,03_01_0176_001_U2.jpg,25.702562117048405,169.06813308834222,106.84261523615646,33.47536385147193,169.7157512471733,116.25033354291585,57.385552607768865,103.12870405865687,114.45054579928602,-11.321841740629154
1.0,03_01_0176,U3,Failed,25292.0,03_01_0176_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_01_0176_U3_20250314_CV_1.csv,03_01_0176_U3_20250314_CF_1.csv,,03_01_0176_U3_20231121_CV_0.csv,03_01_0176_U3_20231121_CF_0.csv,,03_01_0246_000_U3.jpg,03_01_0176_001_U3.jpg,21.422005592067993,170.62076942578273,108.23621498288756,36.078474246841594,170.14368971912467,116.38702616701892,55.88349875025301,104.97848621850397,114.13807154546554,-9.159585326961562
1.0,03_01_0176,U4,Failed,25275.0,03_01_0176_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_01_0176_U4_20250314_CV_1.csv,03_01_0176_U4_20250314_CF_1.csv,,03_01_0176_U4_20231121_CV_0.csv,03_01_0176_U4_20231121_CF_0.csv,,03_01_0246_000_U4.jpg,03_01_0176_001_U4.jpg,17.144785945489954,171.2602970642605,108.73311012578047,36.26561526429412,166.24967411266357,113.64897607929271,51.90759738551837,105.41967415144502,110.60208252582488,-5.182408374379861
1.0,03_01_0181,U1,Not started,,,,,,,,,,,03_01_0181_U1_20231121_CV_0.csv,03_01_0181_U1_20231121_CF_0.csv,,03_01_0246_000_U1.jpg,,,,,,,,,,,
